workingday_0,workingday_1,weather_1,weather_2,weather_3,weather_4,holiday_0,holiday_1,count1,count2,count3,count4,count5,count6,season,year,hour,weekday,temp,humidity,windspeed
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.6544345869071413,-1.2307611222406791,-0.4762646746538477,-0.6600427382872944,-0.3808047876760584,-0.30860329991201024,4,2011,5,6,0.24,0.56,0.2537
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.5877040817560433,-1.6538352104737561,-1.230256752129706,-0.4761660656968491,-0.6599825219592301,-0.3807583924628153,4,2011,6,6,0.24,0.6,0.3284
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.381470758130349,-2.5868564376906873,-1.6532173741552552,-1.2301199824366411,-0.47610845398443224,-0.6599337758121866,4,2011,7,6,0.24,0.6,0.2537
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.5543189026921729,-1.380943995324387,-2.585988370069585,-1.6530591977536242,-1.2300516909564139,-0.4760612562264912,4,2011,8,6,0.26,0.56,0.2537
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.010218143508071608,-0.5540121781855053,-1.38039934697015,-2.585782984646999,-1.6529849153334772,-1.2299981443016172,4,2011,9,6,0.28,0.52,0.2985
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28198161207827016,-0.010056160266153085,-0.5536893085215374,-1.3802549783219964,-2.5856954901813225,-1.652927807191175,4,2011,10,6,0.32,0.45,0.2537
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5125500732838616,0.2820658645663365,-0.00987917669668261,-0.5535867809809008,-1.3801845601774456,-2.5856305277564355,4,2011,11,6,0.36,0.4,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6153636861291237,0.5125729901275222,0.2821645025712473,-0.00980417225016153,-0.5535280726029654,-1.3801297492655344,4,2011,12,6,0.4,0.35,0.2836
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.809756547619177,0.6153592525747092,0.5126098073542926,0.28222472622351696,-0.009753166560509528,-0.5534802229004891,4,2011,13,6,0.42,0.3,0.2836
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9138417462106995,0.8097004018255214,0.6153685030756738,0.5126583678038361,0.28227159531972423,-0.009709895943860705,4,2011,14,6,0.42,0.32,0.2985
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8873637185551646,0.9137579117527082,0.8096575310697477,0.6154118627444888,0.5127019728042768,0.2823124068187611,4,2011,15,6,0.42,0.41,0.194
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9481875055411734,0.8872869277616899,0.9136871333293541,0.8096910574624058,0.6154540122402318,0.512740843867181,4,2011,16,6,0.42,0.38,0.2985
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7556904522929672,0.9480945344507471,0.8872232487146544,0.9137153946186862,0.8097304549906295,0.6154920180362723,4,2011,17,6,0.4,0.4,0.194
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6124681477469975,0.7556486891203342,0.9480145471288449,0.8872528493832005,0.9137533186407143,0.8097668247999854,4,2011,18,6,0.38,0.46,0.1343
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5389539137514859,0.6124644844614726,0.7556203147447966,0.948041071053267,0.8872911482475532,0.9137888124816956,4,2011,19,6,0.34,0.71,0.1343
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4490590264632722,0.5389698066658485,0.6124745113237616,0.7556565760467615,0.9480785088516067,0.8873268649243955,4,2011,20,6,0.36,0.57,0.1045
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.37483307696007756,0.4490988331462906,0.5389995444076146,0.6125180174620937,0.7556967389741727,0.9481137136428539,4,2011,21,6,0.36,0.62,0.194
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.09772639427213761,0.37489262917299454,0.4491526738024533,0.5390467692306697,0.6125602079491956,0.7557335637972126,4,2011,22,6,0.38,0.62,0.1642
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08514263282640247,0.09785966219128303,0.37496637153614915,0.44920444591826925,0.539090000439034,0.612598238113735,4,2011,23,6,0.38,0.62,0.2239
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0029401089907236866,0.08527924826807236,0.0980077033143899,0.37502189833849975,0.4492489497444039,0.5391286492904274,4,2011,0,0,0.38,0.66,0.1642
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0029401089907236866,-0.002780061845940017,0.0854306633909034,0.0980772474346342,0.3750674529614618,0.4492883551402376,4,2011,1,0,0.4,0.62,0.2537
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.07146140314520925,-0.002780061845940017,-0.0026050296871474943,0.08550084405510532,0.09812672498246253,0.3751074830338608,4,2011,2,0,0.4,0.62,0.2836
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.34442523192200086,-0.07128312801854768,-0.0026050296871474943,-0.0025303933967548826,0.085550499747864,0.09816908715100729,4,2011,3,0,0.4,0.66,0.2836
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.6234268736907725,-0.3441743431679164,-0.07108972370381643,-0.0025303933967548826,-0.0024794907402824065,0.08559296781981492,4,2011,4,0,0.4,0.71,0.2836
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.381470758130349,-0.623101765134905,-0.3439077508889209,-0.07101162129433447,-0.0024794907402824065,-0.0024362813746870824,4,2011,5,0,0.42,0.67,0.2836
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.121069334331592,-1.380943995324387,-0.6227603660132632,-0.3438158407259617,-0.07095974860030788,-0.0024362813746870824,4,2011,6,0,0.42,0.67,0.2537
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.575141676778008,-2.1203458240822215,-1.38039934697015,-0.6226543426767508,-0.3437601037563388,-0.07091596256783303,4,2011,7,0,0.42,0.67,0.2239
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.9434876383569741,-1.5745633937834833,-2.11960287211242,-1.3802549783219964,-0.622594655955835,-0.34371402049347294,4,2011,8,0,0.42,0.71,0.2836
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.24409274585081753,-0.9430773874830847,-1.5739668177422101,-2.1194210912003113,-1.3801845601774456,-0.6225462246490782,4,2011,9,0,0.44,0.72,0.1642
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2627456852687206,-0.2438685474673753,-0.9426501726110128,-1.5738126523370561,-2.1193402027573995,-1.3801297492655344,4,2011,10,0,0.44,0.72,0.1045
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6037060504869239,0.26283505488321623,-0.2436288566662717,-0.9425279591435367,-1.573739492445337,-2.119279167473805,4,2011,11,0,0.5,0.63,0.1045
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7533406710731078,0.6037047180877613,0.26293885048842247,-0.24354202177735024,-0.942463741408355,-1.5736830516225244,4,2011,12,0,0.5,0.63,0.1343
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7944307428304347,0.7532995329874647,0.6037170942725376,0.2630000471814663,-0.2434877051877798,-0.9424126165091217,4,2011,13,0,0.54,0.6,0.194
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9248782497103134,0.794378673995561,0.7532717886430367,0.6037610436376497,0.263047188595522,-0.24344246631091646,4,2011,14,0,0.52,0.63,0.2537
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9138417462106995,0.9247914793301644,0.7943399124452385,0.7533081688076361,0.6038033581674088,0.2630881619817798,4,2011,15,0,0.52,0.68,0.194
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8912106526574107,0.9137579117527082,0.9247177417630024,0.7943742140868931,0.7533483650002687,0.6038414620726933,4,2011,16,0,0.52,0.63,0.1343
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7988452611801247,0.8911328385054901,0.9136871333293541,0.9247454447757295,0.7944138285784181,0.7533852095987816,4,2011,17,0,0.52,0.63,0.194
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5225732604587838,0.7987920179984808,0.8910681280057641,0.9137153946186862,0.9247832125569424,0.7944503273678837,4,2011,18,0,0.54,0.64,0.194
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29605623556914534,0.5225935109419146,0.7987520728129028,0.8910975340788652,0.9137533186407143,0.9248186135160522,4,2011,19,0,0.5,0.72,0.1045
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34958468153571043,0.2961367439367145,0.5226276407186005,0.7987861511481167,0.8911357784832052,0.9137888124816956,4,2011,20,0,0.52,0.68,0.1045
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1281936583356722,0.3496509503073253,0.29623160820704053,0.5226756941496931,0.7988257031444912,0.8911714627847179,4,2011,21,0,0.48,0.77,0.0896
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07876143210138979,0.1283188213767053,0.3497314623537391,0.2962911199007612,0.5227191572545655,0.7988621647819071,4,2011,22,0,0.46,0.88,0.0896
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5709422568116397,0.07889974506516008,0.1284586935162384,0.34978826633490595,0.29633778974630465,0.5227579439635452,4,2011,23,0,0.46,0.88,0.0896
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8110599793464525,-0.5706311101731169,0.0790528711366275,0.1285266964635251,0.34983417839261943,0.29637848279502166,4,2011,0,1,0.46,0.94,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1469866386468128,-0.8106849567763825,-0.5703037834004812,0.07912337459102069,0.12857574269448066,0.3498744209524442,4,2011,1,1,0.46,0.94,0.194
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.381470758130349,-1.1465222531256547,-0.8102932488460863,-0.5702004149748939,0.07917312062072382,0.12861784845423582,4,2011,2,1,0.44,1.0,0.194
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.3147402529792513,-1.380943995324387,-1.146040475428802,-0.8101777341726496,-0.5701414712646,0.0792156423960841,4,2011,3,1,0.44,1.0,0.1343
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.121069334331592,-2.3139652225413183,-1.38039934697015,-1.1459079680552011,-0.8101153911802618,-0.5700934816619968,4,2011,4,1,0.44,1.0,0.1343
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.9708464990849932,-2.1203458240822215,-2.31317034288448,-1.3802549783219964,-1.1458408694393394,-0.8100653807761038,4,2011,5,1,0.44,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.037577004236091,-1.970162950998514,-2.11960287211242,-2.3129787652153713,-1.3801845601774456,-1.1457880319172649,4,2011,6,1,0.42,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1388387520184678,-1.0371417237815825,-1.969460277271976,-2.1194210912003113,-2.3128951350252906,-1.3801297492655344,4,2011,7,1,0.46,0.94,0.1642
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6519144209335211,-0.13864255322137065,-1.0366892813576463,-1.9692860953149565,-2.1193402027573995,-2.312832469830795,4,2011,8,1,0.46,0.94,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9638645521767077,0.651900264180795,-0.1384310834690917,-1.0365623084215816,-1.969207333536368,-2.119279167473805,4,2011,9,1,0.48,0.94,0.1045
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6268228842654892,0.963767410690414,0.6518997145778972,-0.13834957280648197,-1.0364967586885228,-1.969147562509888,4,2011,10,1,0.52,0.83,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24794922951873666,0.6268154023440153,0.9636832199869354,0.6519412253441017,-0.13829674626942728,-1.0364448419446273,4,2011,11,1,0.52,0.83,0.1045
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.21210440279066348,0.2480425352749908,0.6268215803668884,0.9637089508949488,0.6519828574009109,-0.1382523931973773,4,2011,12,1,0.5,0.77,0.1343
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.37069022304892923,0.2122072439601067,0.24815029815483383,0.626864360377279,0.9637461667575508,0.6520205555904117,4,2011,13,1,0.5,0.77,0.1343
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2429439154874126,0.37075087734065176,0.21232461767340483,0.24821224331998934,0.6269063476482323,0.9637812396126797,4,2011,14,1,0.48,0.82,0.194
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24794922951873666,0.2430385527534489,0.37082573049949435,0.21238837603312577,0.24825959420349422,0.6269442570050546,4,2011,15,1,0.44,0.94,0.2239
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09772639427213761,0.2480425352749908,0.24314765767463895,0.37088146686626144,0.21243623436221346,0.24830069211492442,4,2011,16,1,0.44,0.94,0.2239
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09772639427213761,0.09785966219128303,0.24815029815483383,0.2432098560313713,0.37092708013849346,0.2124776339393467,4,2011,17,1,0.42,0.94,0.2985
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5453961795258411,0.09785966219128303,0.0980077033143899,0.24821224331998934,0.2432572777737623,0.3709671450766472,4,2011,18,1,0.42,0.88,0.194
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4850682315674557,0.5454103586736259,0.0980077033143899,0.0980772474346342,0.24825959420349422,0.24329841780930675,4,2011,19,1,0.4,0.94,0.194
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.257849579062442,0.485098459109476,0.5454383690937926,0.0980772474346342,0.09812672498246253,0.24830069211492442,4,2011,20,1,0.4,0.87,0.2239
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.10430750938718872,0.25794025113533836,0.4851426448585099,0.5454852680377082,0.09812672498246253,0.09816908715100729,4,2011,21,1,0.4,0.87,0.1642
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1341250767583244,-0.10412049656465133,0.2580453595007285,0.48519259546475363,0.5455284080446465,0.09816908715100729,4,2011,22,1,0.4,0.87,0.1343
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.12135175232062437,0.13424866192799864,-0.10391828544331633,0.25810680386112006,0.48523658951824494,0.5455670026787146,4,2011,23,1,0.4,0.87,0.1642
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7004492533842759,-0.12116020540171377,0.1343869437160134,-0.10383852152820665,0.258154014588036,0.4852756918649872,4,2011,0,2,0.38,0.94,0.1045
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2776947267709036,-0.700103655394305,-0.12095342432161056,0.1344546466251459,-0.1037861838406776,0.2581950291793283,4,2011,1,2,0.4,0.94,0.1343
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.8481055055548004,-1.2771955703848483,-0.6997416047775629,-0.12087279823107755,0.13450360888660423,-0.10374212137936667,4,2011,2,2,0.38,1.0,0.1045
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.8481055055548004,-1.8474546089328527,-1.2766787468032514,-0.6996316852983425,-0.12082021925277996,0.1345456647282632,4,2011,3,2,0.38,1.0,0.1045
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.3147402529792513,-1.8474546089328527,-1.8467848449273152,-1.2765396276193373,-0.6995709081922883,-0.12077601334919305,4,2011,4,2,0.38,0.94,0.1642
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.7443294741953546,-2.3139652225413183,-1.8467848449273152,-1.846616871768684,-1.2764706786041846,-0.6995218286745498,4,2011,5,2,0.38,0.94,0.1642
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.108506929353557,-1.7437061839933137,-2.31317034288448,-1.846616871768684,-1.8465398476013684,-1.2764167410587342,4,2011,6,2,0.38,0.94,0.1045
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.25453034463378776,-1.108052780175018,-1.743064244760416,-2.3129787652153713,-1.8465398476013684,-1.846481109548165,4,2011,7,2,0.38,0.94,0.2239
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1742431700094566,-0.2543033696483591,-1.1075813197850453,-1.7429015210660244,-2.3128951350252906,-1.846481109548165,4,2011,8,2,0.38,0.94,0.2239
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4780188306525825,0.17435608299487365,-0.2540608802837603,-1.1074507588903688,-1.742825966028107,-2.312832469830795,4,2011,9,2,0.4,0.94,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.31437604997991514,0.4780509334708029,0.17448360818708458,-0.25397351741356183,-1.1073842050214144,-1.7427681013413645,4,2011,10,2,0.4,0.94,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.39431558109741627,0.3144516849245695,0.47809700932851734,0.1745492817403714,-0.2539190530617093,-1.1073316913398943,4,2011,11,2,0.4,0.94,0.1343
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7211650920582388,-0.3940514205510828,0.3145416372256854,0.47814731652556075,0.1745976760607607,-0.2538737263432838,4,2011,12,2,0.4,1.0,0.0896
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0047308979941114,-0.7208139832568246,-0.39377145150671533,0.31460022221976874,0.47819141037552715,0.17463939427342517,4,2011,13,2,0.42,1.0,0.0896
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8609503285218675,-1.004304355235479,-0.7204463782409251,-0.39367701766270513,0.3146466327166209,0.4782305720491703,4,2011,14,2,0.42,1.0,0.0896
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6608371440998534,-0.8605620341595486,-1.0038607196181464,-0.7203354108602491,-0.39362057440881115,0.3146871715880075,4,2011,15,2,0.44,0.94,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6803518912223616,-0.6605020836926747,-0.8601569494638804,-1.0037354081877092,-0.7202743404856318,-0.3935740712748333,4,2011,16,2,0.44,0.94,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.27590393776751587,-0.6800116395171888,-0.6601506540056423,-0.8600389111093927,-1.003670323448153,-0.720225086625914,4,2011,17,2,0.44,1.0,0.0896
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3830430767112254,-0.2756712769953093,-0.679654977471637,-0.6600427382872944,-0.8599758618327339,-1.0036186831330938,4,2011,18,2,0.44,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3098426211581296,0.38310044490633405,-0.27542305687225255,-0.6795460746085137,-0.6599825219592301,-0.8599254315574638,4,2011,19,2,0.46,0.94,0.1045
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.11617170251047058,0.30991946208202636,0.38317198597721086,-0.27533461282838273,-0.6794855820154166,-0.6599337758121866,4,2011,20,2,0.46,1.0,0.2239
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.20682428446056467,0.11630006362292984,0.31001062990106665,0.3832270974803875,-0.27527984589631393,-0.6794366716346343,4,2011,21,2,0.46,1.0,0.2537
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.02501459925805554,0.20692853024301794,0.11644315912900666,0.3100694442166241,0.3832725358765886,-0.2752343393003276,4,2011,22,2,0.5,0.94,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.047837518325112766,-0.024848679874378516,0.20704731967910023,0.11651177020156435,0.31011591889201023,0.38331249685462804,4,2011,23,2,0.48,0.94,0.2537
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5879864997450757,-0.04766552760608972,-0.024667729030271254,0.20711134513125082,0.11656098662411901,0.31015649591618255,4,2011,0,3,0.48,0.94,0.2537
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.18779983948269,-0.5876708190101796,-0.04747845740546342,-0.02459197611163851,0.20715927820955526,0.11660319355919256,4,2011,1,3,0.48,0.94,0.2985
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.6544345869071413,-1.1873245968652903,-0.5873389222787756,-0.047401549999653673,-0.0245407609525373,0.20720072222352234,4,2011,2,3,0.5,0.94,0.3582
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.8481055055548004,-1.6538352104737561,-1.18683187619809,-0.5872346916777651,-0.04735001174261827,-0.024497365810716112,4,2011,3,3,0.5,0.94,0.3582
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.3147402529792513,-1.8474546089328527,-1.6532173741552552,-1.1866973043069367,-0.5871755066767027,-0.047306424525885446,4,2011,4,3,0.52,0.88,0.3582
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.9708464990849932,-2.3139652225413183,-1.8467848449273152,-1.6530591977536242,-1.1866296279095545,-0.5871273736318235,4,2011,5,3,0.46,0.94,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.1469866386468128,-1.970162950998514,-2.31317034288448,-1.846616871768684,-1.6529849153334772,-1.1865764469085445,4,2011,6,3,0.44,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.20388906215573063,-1.1465222531256547,-1.969460277271976,-2.3129787652153713,-1.8465398476013684,-1.652927807191175,4,2011,7,3,0.46,1.0,0.0896
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3452829951038269,-0.2036755587252496,-1.146040475428802,-1.9692860953149565,-2.3128951350252906,-1.846481109548165,4,2011,8,3,0.48,0.94,0.1045
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8352439436663115,0.34535040820675206,-0.2034466474687426,-1.1459079680552011,-1.969207333536368,-2.312832469830795,4,2011,9,3,0.52,0.94,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.391154158394971,0.8351810177351965,0.3454320736355545,-0.20336184626522125,-1.1458408694393394,-1.969147562509888,4,2011,10,3,0.52,0.94,0.194
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.1388387520184678,0.3912093688863794,0.8351313132145263,0.34548909521561005,-0.20330809882840073,-1.1457880319172649,4,2011,11,3,0.5,0.72,0.4179
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.14583340032254627,-0.13864255322137065,0.3912787351872178,0.8351635503386283,0.34553506817114277,-0.20326319830085068,4,2011,12,3,0.48,0.55,0.4179
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3623272380372625,0.1459538708530068,-0.1384310834690917,0.3913334363949467,0.8352025870486329,0.34557534693343744,4,2011,13,3,0.44,0.54,0.4925
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4187972290993385,0.36239011704381446,0.14608901336659658,-0.13834957280648197,0.39137875996474336,0.8352387423591631,4,2011,14,3,0.42,0.54,0.4627
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5549454408550624,0.4188450860023761,0.3624672125138487,0.14615612401540604,-0.13829674626942728,0.39141865268090564,4,2011,15,3,0.42,0.54,0.4478
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5357095140455123,0.5549570797157057,0.41890704055170164,0.36252337191848094,0.14620492052527295,-0.1382523931973773,4,2011,16,3,0.4,0.62,0.4627
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.41491703601746377,0.5357262700325849,0.5549825297563524,0.4189603434470339,0.3625691035832451,0.14624687783110452,4,2011,17,3,0.38,0.71,0.3881
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.37483307696007756,0.41496592512647545,0.535756877673527,0.5550289456551448,0.41900527568130447,0.36260923890326385,4,2011,18,3,0.4,0.58,0.5224
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.29605623556914534,0.37489262917299454,0.4150289200459991,0.5358042666130935,0.5550719504757557,0.41904493575674506,4,2011,19,3,0.38,0.58,0.3881
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1797840377983762,0.2961367439367145,0.37496637153614915,0.415082419219167,0.5358475437515529,0.5551104647444016,4,2011,20,3,0.36,0.62,0.3881
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.21371714379791035,0.17989547680641307,0.29623160820704053,0.37502189833849975,0.4151274063842887,0.5358862199074197,4,2011,21,3,0.36,0.57,0.4627
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.23381450595982492,-0.213501025908723,0.1800215163628328,0.2962911199007612,0.3750674529614618,0.4151670991149624,4,2011,22,3,0.34,0.61,0.4478
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.27590393776751587,-0.2335930417858395,-0.2132694795144718,0.18008690963379495,0.29633778974630465,0.3751074830338608,4,2011,23,3,0.34,0.61,0.3582
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.4073880624455697,-0.2756712769953093,-0.23335610682039815,-0.21318418116182605,0.18013522551360744,0.29637848279502166,4,2011,0,4,0.32,0.57,0.2239
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9434876383569741,-0.4071204243678198,-0.27542305687225255,-0.23326979185165522,-0.2131302945914939,0.1801768970950024,4,2011,1,4,0.32,0.57,0.4179
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9148360107058977,-0.9430773874830847,-0.4068369502865321,-0.27533461282838273,-0.2332156207683658,-0.21308531135200381,4,2011,2,4,0.3,0.61,0.2836
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.9734130821610678,-0.914433381715921,-0.9426501726110128,-0.40674185517688605,-0.27527984589631393,-0.23317046839191957,4,2011,3,4,0.28,0.65,0.1343
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.9708464990849932,-0.9729948705436741,-0.914013849012985,-0.9425279591435367,-0.4066852268593854,-0.2752343393003276,4,2011,4,4,0.3,0.61,0.0896
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.5877040817560433,-1.970162950998514,-0.9725596319626677,-0.9138930848753088,-0.942463741408355,-0.40663861370899407,4,2011,5,4,0.3,0.61,0.1045
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.440047829585519,-2.5868564376906873,-1.969460277271976,-0.9724359047299701,-0.9138292727535229,-0.9424126165091217,4,2011,6,4,0.3,0.61,0.0896
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.8481055055548004,-1.4395054841521397,-2.585988370069585,-1.9692860953149565,-0.9723712633483195,-0.913778388982904,4,2011,7,4,0.26,0.75,0.1045
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.5709422568116397,-1.8474546089328527,-1.4389451299198328,-2.585782984646999,-1.969207333536368,-0.97231988660019,4,2011,8,4,0.3,0.65,0.0896
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.47685289093252287,-0.5706311101731169,-1.8467848449273152,-1.4387977981766575,-2.5856954901813225,-1.969147562509888,4,2011,9,4,0.34,0.61,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.09594452437552142,-0.4765667738746189,-0.5703037834004812,-1.846616871768684,-1.4387265507722422,-2.5856305277564355,4,2011,10,4,0.36,0.57,0.0
